evidence_id,run_id,turn_index,decision_id,player_id,decision_type,chosen_action,event_seq_start,event_seq_end,action_path,decision_path,prompt_path,response_path,quality_response_path,snapshot_path,review_path,citation_status
mock-24591-46c1eb90-review-000201,mock-24591-46c1eb90,69,mock-24591-46c1eb90-dec-000201,OpenAI GPT 5.4 mini,BUY_OR_AUCTION_DECISION,buy_property,1378,1383,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000201_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000201_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000201_response.txt,run/state/turn_0069.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000202,mock-24591-46c1eb90,69,mock-24591-46c1eb90-dec-000202,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,unmortgage_property,1384,1389,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000202_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000202_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000202_response.txt,run/state/turn_0069.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000203,mock-24591-46c1eb90,69,mock-24591-46c1eb90-dec-000203,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,unmortgage_property,1390,1395,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000203_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000203_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000203_response.txt,run/state/turn_0069.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000204,mock-24591-46c1eb90,69,mock-24591-46c1eb90-dec-000204,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1396,1399,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000204_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000204_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000204_response.txt,run/state/turn_0069.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000205,mock-24591-46c1eb90,70,mock-24591-46c1eb90-dec-000205,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1407,1410,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000205_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000205_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000205_response.txt,run/state/turn_0070.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000206,mock-24591-46c1eb90,71,mock-24591-46c1eb90-dec-000206,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1418,1421,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000206_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000206_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000206_response.txt,run/state/turn_0071.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000207,mock-24591-46c1eb90,72,mock-24591-46c1eb90-dec-000207,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1429,1432,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000207_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000207_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000207_response.txt,run/state/turn_0072.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000208,mock-24591-46c1eb90,73,mock-24591-46c1eb90-dec-000208,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1437,1440,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000208_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000208_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000208_response.txt,run/state/turn_0073.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000209,mock-24591-46c1eb90,74,mock-24591-46c1eb90-dec-000209,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1448,1451,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000209_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000209_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000209_response.txt,run/state/turn_0074.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000210,mock-24591-46c1eb90,75,mock-24591-46c1eb90-dec-000210,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1459,1462,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000210_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000210_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000210_response.txt,run/state/turn_0075.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000211,mock-24591-46c1eb90,76,mock-24591-46c1eb90-dec-000211,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1470,1473,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000211_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000211_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000211_response.txt,run/state/turn_0076.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000212,mock-24591-46c1eb90,77,mock-24591-46c1eb90-dec-000212,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1481,1484,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000212_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000212_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000212_response.txt,run/state/turn_0077.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000213,mock-24591-46c1eb90,78,mock-24591-46c1eb90-dec-000213,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1492,1495,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000213_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000213_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000213_response.txt,run/state/turn_0078.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000214,mock-24591-46c1eb90,79,mock-24591-46c1eb90-dec-000214,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1501,1504,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000214_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000214_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000214_response.txt,run/state/turn_0079.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000215,mock-24591-46c1eb90,80,mock-24591-46c1eb90-dec-000215,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1512,1515,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000215_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000215_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000215_response.txt,run/state/turn_0080.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000216,mock-24591-46c1eb90,81,mock-24591-46c1eb90-dec-000216,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1526,1531,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000216_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000216_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000216_response.txt,run/state/turn_0081.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000217,mock-24591-46c1eb90,81,mock-24591-46c1eb90-dec-000217,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1532,1535,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000217_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000217_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000217_response.txt,run/state/turn_0081.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000218,mock-24591-46c1eb90,82,mock-24591-46c1eb90-dec-000218,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1543,1546,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000218_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000218_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000218_response.txt,run/state/turn_0082.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000219,mock-24591-46c1eb90,83,mock-24591-46c1eb90-dec-000219,Grok 4.3,BUY_OR_AUCTION_DECISION,buy_property,1551,1556,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000219_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000219_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000219_response.txt,run/state/turn_0083.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000220,mock-24591-46c1eb90,83,mock-24591-46c1eb90-dec-000220,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1557,1560,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000220_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000220_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000220_response.txt,run/state/turn_0083.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000221,mock-24591-46c1eb90,84,mock-24591-46c1eb90-dec-000221,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1565,1568,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000221_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000221_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000221_response.txt,run/state/turn_0084.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000222,mock-24591-46c1eb90,85,mock-24591-46c1eb90-dec-000222,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1580,1583,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000222_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000222_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000222_response.txt,run/state/turn_0085.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000223,mock-24591-46c1eb90,86,mock-24591-46c1eb90-dec-000223,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1588,1593,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000223_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000223_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000223_response.txt,run/state/turn_0086.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000224,mock-24591-46c1eb90,86,mock-24591-46c1eb90-dec-000224,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1594,1597,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000224_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000224_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000224_response.txt,run/state/turn_0086.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000225,mock-24591-46c1eb90,87,mock-24591-46c1eb90-dec-000225,Grok 4.3,LIQUIDATION_DECISION,declare_bankruptcy,1602,1614,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000225_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000225_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000225_response.txt,run/state/turn_0087.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000226,mock-24591-46c1eb90,88,mock-24591-46c1eb90-dec-000226,OpenAI GPT 5.4 mini,BUY_OR_AUCTION_DECISION,buy_property,1620,1625,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000226_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000226_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000226_response.txt,run/state/turn_0088.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000227,mock-24591-46c1eb90,88,mock-24591-46c1eb90-dec-000227,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1626,1632,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000227_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000227_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000227_response.txt,run/state/turn_0088.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000228,mock-24591-46c1eb90,88,mock-24591-46c1eb90-dec-000228,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,mortgage_property,1633,1638,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000228_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000228_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000228_response.txt,run/state/turn_0088.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000229,mock-24591-46c1eb90,88,mock-24591-46c1eb90-dec-000229,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1639,1645,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000229_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000229_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000229_response.txt,run/state/turn_0088.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000230,mock-24591-46c1eb90,88,mock-24591-46c1eb90-dec-000230,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,mortgage_property,1646,1651,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000230_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000230_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000230_response.txt,run/state/turn_0088.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000231,mock-24591-46c1eb90,88,mock-24591-46c1eb90-dec-000231,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1652,1658,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000231_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000231_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000231_response.txt,run/state/turn_0088.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000232,mock-24591-46c1eb90,88,mock-24591-46c1eb90-dec-000232,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1659,1662,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000232_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000232_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000232_response.txt,run/state/turn_0088.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000233,mock-24591-46c1eb90,89,mock-24591-46c1eb90-dec-000233,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1671,1674,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000233_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000233_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000233_response.txt,run/state/turn_0089.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000234,mock-24591-46c1eb90,91,mock-24591-46c1eb90-dec-000234,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,unmortgage_property,1689,1694,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000234_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000234_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000234_response.txt,run/state/turn_0091.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000235,mock-24591-46c1eb90,91,mock-24591-46c1eb90-dec-000235,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1695,1698,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000235_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000235_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000235_response.txt,run/state/turn_0091.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000236,mock-24591-46c1eb90,92,mock-24591-46c1eb90-dec-000236,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1706,1709,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000236_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000236_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000236_response.txt,run/state/turn_0092.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000237,mock-24591-46c1eb90,93,mock-24591-46c1eb90-dec-000237,Gemini 3.5 Flash,JAIL_DECISION,roll_for_doubles,1712,1716,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000237_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000237_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000237_response.txt,run/state/turn_0093.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000238,mock-24591-46c1eb90,94,mock-24591-46c1eb90-dec-000238,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1724,1727,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000238_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000238_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000238_response.txt,run/state/turn_0094.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000239,mock-24591-46c1eb90,95,mock-24591-46c1eb90-dec-000239,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1735,1738,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000239_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000239_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000239_response.txt,run/state/turn_0095.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000240,mock-24591-46c1eb90,96,mock-24591-46c1eb90-dec-000240,Gemini 3.5 Flash,JAIL_DECISION,roll_for_doubles,1741,1745,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000240_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000240_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000240_response.txt,run/state/turn_0096.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000241,mock-24591-46c1eb90,97,mock-24591-46c1eb90-dec-000241,OpenAI GPT 5.4 mini,LIQUIDATION_DECISION,mortgage_property,1750,1758,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000241_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000241_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000241_response.txt,run/state/turn_0097.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000242,mock-24591-46c1eb90,97,mock-24591-46c1eb90-dec-000242,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,mortgage_property,1759,1764,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000242_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000242_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000242_response.txt,run/state/turn_0097.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000243,mock-24591-46c1eb90,97,mock-24591-46c1eb90-dec-000243,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1765,1768,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000243_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000243_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000243_response.txt,run/state/turn_0097.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000244,mock-24591-46c1eb90,98,mock-24591-46c1eb90-dec-000244,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1773,1776,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000244_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000244_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000244_response.txt,run/state/turn_0098.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000245,mock-24591-46c1eb90,99,mock-24591-46c1eb90-dec-000245,Gemini 3.5 Flash,JAIL_DECISION,roll_for_doubles,1779,1784,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000245_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000245_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000245_response.txt,run/state/turn_0099.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000246,mock-24591-46c1eb90,99,mock-24591-46c1eb90-dec-000246,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,unmortgage_property,1785,1790,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000246_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000246_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000246_response.txt,run/state/turn_0099.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000247,mock-24591-46c1eb90,99,mock-24591-46c1eb90-dec-000247,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1791,1795,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000247_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000247_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000247_response.txt,run/state/turn_0099.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000248,mock-24591-46c1eb90,99,mock-24591-46c1eb90-dec-000248,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,reject_trade,1796,1800,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000248_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000248_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000248_response.txt,run/state/turn_0099.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000249,mock-24591-46c1eb90,99,mock-24591-46c1eb90-dec-000249,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1801,1807,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000249_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000249_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000249_response.txt,run/state/turn_0099.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000250,mock-24591-46c1eb90,99,mock-24591-46c1eb90-dec-000250,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1808,1811,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000250_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000250_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000250_response.txt,run/state/turn_0099.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000251,mock-24591-46c1eb90,100,mock-24591-46c1eb90-dec-000251,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1816,1819,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000251_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000251_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000251_response.txt,run/state/turn_0100.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000252,mock-24591-46c1eb90,101,mock-24591-46c1eb90-dec-000252,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1826,1829,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000252_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000252_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000252_response.txt,run/state/turn_0101.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000253,mock-24591-46c1eb90,102,mock-24591-46c1eb90-dec-000253,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,1834,1838,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000253_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000253_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000253_response.txt,run/state/turn_0102.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000254,mock-24591-46c1eb90,102,mock-24591-46c1eb90-dec-000254,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,reject_trade,1839,1843,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000254_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000254_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000254_response.txt,run/state/turn_0102.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000255,mock-24591-46c1eb90,102,mock-24591-46c1eb90-dec-000255,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,1844,1847,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000255_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000255_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000255_response.txt,run/state/turn_0102.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000256,mock-24591-46c1eb90,103,mock-24591-46c1eb90-dec-000256,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,1855,1858,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000256_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000256_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000256_response.txt,run/state/turn_0103.json,analysis/review/chronological_turn_review.md,resolved
