decision_id,turn_index,turn_decision_ordinal,player_id,decision_type,action_id,action_type,action_args_json,resolution_status,valid,attempt_count,invalid_attempt_count,retry_count,retry_status,fallback_used,fallback_reason,event_seq_start,event_seq_end,event_ids_json,decision_started_sources_json,decision_resolved_source,action_source,attempt_sources_json,prompt_response_sources_json,snapshot_source,review_block_id,mechanism_tags_json,has_public_message,has_private_thought,qualitative_synopsis,evidence_ids_json
mock-83265-81ed4937-dec-000293,79,14,Claude Opus 4.8,TRADE_RESPONSE_DECISION,mock-83265-81ed4937-dec-000293,reject_trade,{},applied,true,1,0,0,first_attempt,false,,1939,1943,"[""mock-83265-81ed4937-evt-001939"",""mock-83265-81ed4937-evt-001940"",""mock-83265-81ed4937-evt-001941"",""mock-83265-81ed4937-evt-001942"",""mock-83265-81ed4937-evt-001943""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000293_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000293-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000293_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000293_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000293_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000293_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000293_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""reject-trade"",""trade-rejected""]",true,true,"Claude Opus 4.8 chose reject_trade in TRADE_RESPONSE_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000293"",""E-ACT-000293"",""E-ATT-000293-A0"",""E-EVT-001939"",""E-EVT-001940"",""E-EVT-001941"",""E-EVT-001942"",""E-EVT-001943""]"
mock-83265-81ed4937-dec-000294,79,15,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mock-83265-81ed4937-dec-000294,propose_trade,"{""offer"":{""cash"":350,""get_out_of_jail_cards"":1,""properties"":[]},""request"":{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]},""to_player_id"":""Claude Opus 4.8""}",applied,true,1,0,0,first_attempt,false,,1944,1948,"[""mock-83265-81ed4937-evt-001944"",""mock-83265-81ed4937-evt-001945"",""mock-83265-81ed4937-evt-001946"",""mock-83265-81ed4937-evt-001947"",""mock-83265-81ed4937-evt-001948""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000294_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000294-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000294_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000294_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000294_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000294_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000294_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""propose-trade"",""trade-proposed""]",true,true,"OpenAI GPT 5.5 chose propose_trade in POST_TURN_ACTION_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000294"",""E-ACT-000294"",""E-ATT-000294-A0"",""E-EVT-001944"",""E-EVT-001945"",""E-EVT-001946"",""E-EVT-001947"",""E-EVT-001948""]"
mock-83265-81ed4937-dec-000295,79,16,Claude Opus 4.8,TRADE_RESPONSE_DECISION,mock-83265-81ed4937-dec-000295,reject_trade,{},applied,true,1,0,0,first_attempt,false,,1949,1953,"[""mock-83265-81ed4937-evt-001949"",""mock-83265-81ed4937-evt-001950"",""mock-83265-81ed4937-evt-001951"",""mock-83265-81ed4937-evt-001952"",""mock-83265-81ed4937-evt-001953""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000295_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000295-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000295_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000295_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000295_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000295_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000295_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""reject-trade"",""trade-rejected""]",true,true,"Claude Opus 4.8 chose reject_trade in TRADE_RESPONSE_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000295"",""E-ACT-000295"",""E-ATT-000295-A0"",""E-EVT-001949"",""E-EVT-001950"",""E-EVT-001951"",""E-EVT-001952"",""E-EVT-001953""]"
mock-83265-81ed4937-dec-000296,79,17,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mock-83265-81ed4937-dec-000296,unmortgage_property,"{""space_key"":""ST_JAMES_PLACE""}",applied,true,1,0,0,first_attempt,false,,1954,1959,"[""mock-83265-81ed4937-evt-001954"",""mock-83265-81ed4937-evt-001955"",""mock-83265-81ed4937-evt-001956"",""mock-83265-81ed4937-evt-001957"",""mock-83265-81ed4937-evt-001958"",""mock-83265-81ed4937-evt-001959""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000296_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000296-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000296_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000296_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000296_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000296_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000296_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""cash-changed"",""property-unmortgaged"",""unmortgage-property""]",true,true,"OpenAI GPT 5.5 chose unmortgage_property in POST_TURN_ACTION_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000296"",""E-ACT-000296"",""E-ATT-000296-A0"",""E-EVT-001954"",""E-EVT-001955"",""E-EVT-001956"",""E-EVT-001957"",""E-EVT-001958"",""E-EVT-001959""]"
mock-83265-81ed4937-dec-000297,79,18,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mock-83265-81ed4937-dec-000297,propose_trade,"{""offer"":{""cash"":600,""get_out_of_jail_cards"":1,""properties"":[]},""request"":{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""TENNESSEE_AVENUE""]},""to_player_id"":""Claude Opus 4.8""}",applied,true,1,0,0,first_attempt,false,,1960,1964,"[""mock-83265-81ed4937-evt-001960"",""mock-83265-81ed4937-evt-001961"",""mock-83265-81ed4937-evt-001962"",""mock-83265-81ed4937-evt-001963"",""mock-83265-81ed4937-evt-001964""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000297_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000297-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000297_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000297_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000297_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000297_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000297_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""propose-trade"",""trade-proposed""]",true,true,"OpenAI GPT 5.5 chose propose_trade in POST_TURN_ACTION_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000297"",""E-ACT-000297"",""E-ATT-000297-A0"",""E-EVT-001960"",""E-EVT-001961"",""E-EVT-001962"",""E-EVT-001963"",""E-EVT-001964""]"
mock-83265-81ed4937-dec-000298,79,19,Claude Opus 4.8,TRADE_RESPONSE_DECISION,mock-83265-81ed4937-dec-000298,reject_trade,{},applied,true,1,0,0,first_attempt,false,,1965,1969,"[""mock-83265-81ed4937-evt-001965"",""mock-83265-81ed4937-evt-001966"",""mock-83265-81ed4937-evt-001967"",""mock-83265-81ed4937-evt-001968"",""mock-83265-81ed4937-evt-001969""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000298_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000298-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000298_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000298_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000298_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000298_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000298_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""reject-trade"",""trade-rejected""]",true,true,"Claude Opus 4.8 chose reject_trade in TRADE_RESPONSE_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000298"",""E-ACT-000298"",""E-ATT-000298-A0"",""E-EVT-001965"",""E-EVT-001966"",""E-EVT-001967"",""E-EVT-001968"",""E-EVT-001969""]"
mock-83265-81ed4937-dec-000299,79,20,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mock-83265-81ed4937-dec-000299,unmortgage_property,"{""space_key"":""NEW_YORK_AVENUE""}",applied,true,1,0,0,first_attempt,false,,1970,1975,"[""mock-83265-81ed4937-evt-001970"",""mock-83265-81ed4937-evt-001971"",""mock-83265-81ed4937-evt-001972"",""mock-83265-81ed4937-evt-001973"",""mock-83265-81ed4937-evt-001974"",""mock-83265-81ed4937-evt-001975""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000299_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000299-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000299_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000299_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000299_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000299_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000299_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""cash-changed"",""property-unmortgaged"",""unmortgage-property""]",true,true,"OpenAI GPT 5.5 chose unmortgage_property in POST_TURN_ACTION_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000299"",""E-ACT-000299"",""E-ATT-000299-A0"",""E-EVT-001970"",""E-EVT-001971"",""E-EVT-001972"",""E-EVT-001973"",""E-EVT-001974"",""E-EVT-001975""]"
mock-83265-81ed4937-dec-000300,79,21,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mock-83265-81ed4937-dec-000300,propose_trade,"{""offer"":{""cash"":450,""get_out_of_jail_cards"":1,""properties"":[]},""request"":{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""KENTUCKY_AVENUE"",""ILLINOIS_AVENUE""]},""to_player_id"":""Claude Opus 4.8""}",applied,true,1,0,0,first_attempt,false,,1976,1980,"[""mock-83265-81ed4937-evt-001976"",""mock-83265-81ed4937-evt-001977"",""mock-83265-81ed4937-evt-001978"",""mock-83265-81ed4937-evt-001979"",""mock-83265-81ed4937-evt-001980""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000300_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000300-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000300_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000300_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000300_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000300_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000300_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""propose-trade"",""trade-proposed""]",true,true,"OpenAI GPT 5.5 chose propose_trade in POST_TURN_ACTION_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000300"",""E-ACT-000300"",""E-ATT-000300-A0"",""E-EVT-001976"",""E-EVT-001977"",""E-EVT-001978"",""E-EVT-001979"",""E-EVT-001980""]"
mock-83265-81ed4937-dec-000301,79,22,Claude Opus 4.8,TRADE_RESPONSE_DECISION,mock-83265-81ed4937-dec-000301,reject_trade,{},applied,true,2,1,1,retried,false,,1981,1985,"[""mock-83265-81ed4937-evt-001981"",""mock-83265-81ed4937-evt-001982"",""mock-83265-81ed4937-evt-001983"",""mock-83265-81ed4937-evt-001984"",""mock-83265-81ed4937-evt-001985""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000301_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000301-A0"",""E-ATT-000301-A1""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000301_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000301_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000301_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000301_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000301_response.txt"",""run/prompts/decision_mock-83265-81ed4937-dec-000301_retry1_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000301_retry1_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000301_retry1_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000301_retry1_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000301_retry1_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""reject-trade"",""trade-rejected""]",true,true,"Claude Opus 4.8 chose reject_trade in TRADE_RESPONSE_DECISION; 2 attempt(s), 1 invalid, fallback=False.","[""E-DEC-000301"",""E-ACT-000301"",""E-ATT-000301-A0"",""E-ATT-000301-A1"",""E-EVT-001981"",""E-EVT-001982"",""E-EVT-001983"",""E-EVT-001984"",""E-EVT-001985""]"
mock-83265-81ed4937-dec-000302,79,23,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mock-83265-81ed4937-dec-000302,propose_trade,"{""offer"":{""cash"":350,""get_out_of_jail_cards"":1,""properties"":[]},""request"":{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PARK_PLACE"",""BOARDWALK""]},""to_player_id"":""Gemini 3.1 Pro Preview""}",applied,true,1,0,0,first_attempt,false,,1986,1990,"[""mock-83265-81ed4937-evt-001986"",""mock-83265-81ed4937-evt-001987"",""mock-83265-81ed4937-evt-001988"",""mock-83265-81ed4937-evt-001989"",""mock-83265-81ed4937-evt-001990""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000302_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000302-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000302_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000302_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000302_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000302_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000302_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""propose-trade"",""trade-proposed""]",true,true,"OpenAI GPT 5.5 chose propose_trade in POST_TURN_ACTION_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000302"",""E-ACT-000302"",""E-ATT-000302-A0"",""E-EVT-001986"",""E-EVT-001987"",""E-EVT-001988"",""E-EVT-001989"",""E-EVT-001990""]"
mock-83265-81ed4937-dec-000303,79,24,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,mock-83265-81ed4937-dec-000303,reject_trade,{},applied,true,1,0,0,first_attempt,false,,1991,1995,"[""mock-83265-81ed4937-evt-001991"",""mock-83265-81ed4937-evt-001992"",""mock-83265-81ed4937-evt-001993"",""mock-83265-81ed4937-evt-001994"",""mock-83265-81ed4937-evt-001995""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000303_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000303-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000303_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000303_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000303_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000303_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000303_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""reject-trade"",""trade-rejected""]",true,true,"Gemini 3.1 Pro Preview chose reject_trade in TRADE_RESPONSE_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000303"",""E-ACT-000303"",""E-ATT-000303-A0"",""E-EVT-001991"",""E-EVT-001992"",""E-EVT-001993"",""E-EVT-001994"",""E-EVT-001995""]"
mock-83265-81ed4937-dec-000304,79,25,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mock-83265-81ed4937-dec-000304,propose_trade,"{""offer"":{""cash"":250,""get_out_of_jail_cards"":1,""properties"":[]},""request"":{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]},""to_player_id"":""Claude Opus 4.8""}",applied,true,1,0,0,first_attempt,false,,1996,2000,"[""mock-83265-81ed4937-evt-001996"",""mock-83265-81ed4937-evt-001997"",""mock-83265-81ed4937-evt-001998"",""mock-83265-81ed4937-evt-001999"",""mock-83265-81ed4937-evt-002000""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000304_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000304-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000304_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000304_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000304_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000304_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000304_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""propose-trade"",""trade-proposed""]",true,true,"OpenAI GPT 5.5 chose propose_trade in POST_TURN_ACTION_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000304"",""E-ACT-000304"",""E-ATT-000304-A0"",""E-EVT-001996"",""E-EVT-001997"",""E-EVT-001998"",""E-EVT-001999"",""E-EVT-002000""]"
mock-83265-81ed4937-dec-000305,79,26,Claude Opus 4.8,TRADE_RESPONSE_DECISION,mock-83265-81ed4937-dec-000305,counter_trade,"{""offer"":{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]},""request"":{""cash"":400,""get_out_of_jail_cards"":1,""properties"":[]}}",applied,true,1,0,0,first_attempt,false,,2001,2005,"[""mock-83265-81ed4937-evt-002001"",""mock-83265-81ed4937-evt-002002"",""mock-83265-81ed4937-evt-002003"",""mock-83265-81ed4937-evt-002004"",""mock-83265-81ed4937-evt-002005""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000305_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000305-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000305_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000305_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000305_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000305_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000305_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""counter-trade"",""trade-countered""]",true,true,"Claude Opus 4.8 chose counter_trade in TRADE_RESPONSE_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000305"",""E-ACT-000305"",""E-ATT-000305-A0"",""E-EVT-002001"",""E-EVT-002002"",""E-EVT-002003"",""E-EVT-002004"",""E-EVT-002005""]"
mock-83265-81ed4937-dec-000306,79,27,OpenAI GPT 5.5,TRADE_RESPONSE_DECISION,mock-83265-81ed4937-dec-000306,counter_trade,"{""offer"":{""cash"":300,""get_out_of_jail_cards"":1,""properties"":[]},""request"":{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]}}",applied,true,1,0,0,first_attempt,false,,2006,2010,"[""mock-83265-81ed4937-evt-002006"",""mock-83265-81ed4937-evt-002007"",""mock-83265-81ed4937-evt-002008"",""mock-83265-81ed4937-evt-002009"",""mock-83265-81ed4937-evt-002010""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000306_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000306-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000306_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000306_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000306_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000306_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000306_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""counter-trade"",""trade-countered""]",true,true,"OpenAI GPT 5.5 chose counter_trade in TRADE_RESPONSE_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000306"",""E-ACT-000306"",""E-ATT-000306-A0"",""E-EVT-002006"",""E-EVT-002007"",""E-EVT-002008"",""E-EVT-002009"",""E-EVT-002010""]"
mock-83265-81ed4937-dec-000307,79,28,Claude Opus 4.8,TRADE_RESPONSE_DECISION,mock-83265-81ed4937-dec-000307,counter_trade,"{""offer"":{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]},""request"":{""cash"":350,""get_out_of_jail_cards"":1,""properties"":[]}}",applied,true,1,0,0,first_attempt,false,,2011,2015,"[""mock-83265-81ed4937-evt-002011"",""mock-83265-81ed4937-evt-002012"",""mock-83265-81ed4937-evt-002013"",""mock-83265-81ed4937-evt-002014"",""mock-83265-81ed4937-evt-002015""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000307_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000307-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000307_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000307_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000307_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000307_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000307_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""counter-trade"",""trade-countered""]",true,true,"Claude Opus 4.8 chose counter_trade in TRADE_RESPONSE_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000307"",""E-ACT-000307"",""E-ATT-000307-A0"",""E-EVT-002011"",""E-EVT-002012"",""E-EVT-002013"",""E-EVT-002014"",""E-EVT-002015""]"
mock-83265-81ed4937-dec-000308,79,29,OpenAI GPT 5.5,TRADE_RESPONSE_DECISION,mock-83265-81ed4937-dec-000308,counter_trade,"{""offer"":{""cash"":300,""get_out_of_jail_cards"":1,""properties"":[]},""request"":{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""MARVIN_GARDENS""]}}",applied,true,1,0,0,first_attempt,false,,2016,2020,"[""mock-83265-81ed4937-evt-002016"",""mock-83265-81ed4937-evt-002017"",""mock-83265-81ed4937-evt-002018"",""mock-83265-81ed4937-evt-002019"",""mock-83265-81ed4937-evt-002020""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000308_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000308-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000308_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000308_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000308_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000308_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000308_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""counter-trade"",""trade-countered""]",true,true,"OpenAI GPT 5.5 chose counter_trade in TRADE_RESPONSE_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000308"",""E-ACT-000308"",""E-ATT-000308-A0"",""E-EVT-002016"",""E-EVT-002017"",""E-EVT-002018"",""E-EVT-002019"",""E-EVT-002020""]"
mock-83265-81ed4937-dec-000309,79,30,Claude Opus 4.8,TRADE_RESPONSE_DECISION,mock-83265-81ed4937-dec-000309,accept_trade,{},applied,true,1,0,0,first_attempt,false,,2021,2029,"[""mock-83265-81ed4937-evt-002021"",""mock-83265-81ed4937-evt-002022"",""mock-83265-81ed4937-evt-002023"",""mock-83265-81ed4937-evt-002024"",""mock-83265-81ed4937-evt-002025"",""mock-83265-81ed4937-evt-002026"",""mock-83265-81ed4937-evt-002027"",""mock-83265-81ed4937-evt-002028"",""mock-83265-81ed4937-evt-002029""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000309_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000309-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000309_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000309_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000309_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000309_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000309_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""accept-trade"",""cash-changed"",""property-transferred"",""trade-accepted""]",true,true,"Claude Opus 4.8 chose accept_trade in TRADE_RESPONSE_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000309"",""E-ACT-000309"",""E-ATT-000309-A0"",""E-EVT-002021"",""E-EVT-002022"",""E-EVT-002023"",""E-EVT-002024"",""E-EVT-002025"",""E-EVT-002026"",""E-EVT-002027"",""E-EVT-002028"",""E-EVT-002029""]"
mock-83265-81ed4937-dec-000310,79,31,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mock-83265-81ed4937-dec-000310,unmortgage_property,"{""space_key"":""MARVIN_GARDENS""}",applied,true,1,0,0,first_attempt,false,,2030,2035,"[""mock-83265-81ed4937-evt-002030"",""mock-83265-81ed4937-evt-002031"",""mock-83265-81ed4937-evt-002032"",""mock-83265-81ed4937-evt-002033"",""mock-83265-81ed4937-evt-002034"",""mock-83265-81ed4937-evt-002035""]","[""run/decisions.jsonl"",""run/prompts/decision_mock-83265-81ed4937-dec-000310_user.json""]",run/decisions.jsonl,run/actions.jsonl,"[""E-ATT-000310-A0""]","[""run/prompts/decision_mock-83265-81ed4937-dec-000310_user.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000310_response.json"",""run/prompts/decision_mock-83265-81ed4937-dec-000310_parsed.json"",""quality_check/decision_mock-83265-81ed4937-dec-000310_request.txt"",""quality_check/decision_mock-83265-81ed4937-dec-000310_response.txt""]",run/state/turn_0079.json,RB-078-080,"[""cash-changed"",""property-unmortgaged"",""unmortgage-property""]",true,true,"OpenAI GPT 5.5 chose unmortgage_property in POST_TURN_ACTION_DECISION; 1 attempt(s), 0 invalid, fallback=False.","[""E-DEC-000310"",""E-ACT-000310"",""E-ATT-000310-A0"",""E-EVT-002030"",""E-EVT-002031"",""E-EVT-002032"",""E-EVT-002033"",""E-EVT-002034"",""E-EVT-002035""]"
